Trip_id,user_id,start_date,end_date,province
9578,0877,2022-01-05,2022-01-05,"Bangkok, Pathum Thani, Samut Sakhon"
9579,0877,2022-01-06,2022-01-06,Pathum Thani
9580,0877,2022-01-06,2022-01-06,Pathum Thani
9581,0877,2022-01-06,2022-01-07,"Bangkok, Samut Sakhon"
9582,0877,2022-01-07,2022-01-08,"Bangkok, Chai Nat, Lop Buri, Pathum Thani, Saraburi, Sing Buri"
9583,0877,2022-01-08,2022-01-09,"Ang Thong, Pathum Thani"
9584,0877,2022-01-10,2022-01-10,Chachoengsao
9585,0877,2022-01-11,2022-01-11,Pathum Thani
9586,0877,2022-01-11,2022-01-11,"Chachoengsao, Phra Nakhon Si Ayutthaya"
9587,0877,2022-01-11,2022-01-11,Suphan Buri
9588,0877,2022-01-13,2022-01-13,"Bangkok, Chachoengsao"
9589,0877,2022-01-13,2022-01-14,"Lop Buri, Nakhon Sawan, Nonthaburi, Phra Nakhon Si Ayutthaya, Saraburi"
9590,0877,2022-01-15,2022-01-15,"Chachoengsao, Chanthaburi"
9591,0878,2021-04-13,2021-04-14,"Chachoengsao, Prachin Buri, Samut Prakan"
9592,0878,2021-12-09,2021-12-09,"Phitsanulok, Sukhothai"
9593,0878,2021-12-27,2021-12-27,Nakhon Pathom
9594,0878,2021-12-29,2021-12-29,Nakhon Pathom
9595,0878,2022-01-01,2022-01-01,Nakhon Pathom
9596,0878,2022-01-02,2022-01-02,Samut Prakan
9597,0879,2021-06-19,2021-06-20,"Pathum Thani, Phra Nakhon Si Ayutthaya"
9598,0879,2021-06-21,2021-06-21,"Bangkok, Pathum Thani"
9599,0879,2021-06-23,2021-06-23,"Lampang, Lamphun"
9600,0879,2021-09-01,2021-09-02,"Nakhon Pathom, Nonthaburi, Pathum Thani"
9601,0879,2021-09-10,2021-09-10,Pathum Thani
9602,0879,2021-09-12,2021-09-12,"Chachoengsao, Chon Buri"
9603,0879,2021-09-13,2021-09-14,"Chachoengsao, Chanthaburi, Chon Buri, Rayong"
9604,0879,2021-09-15,2021-09-18,"Chanthaburi, Chon Buri, Pathum Thani"
9605,0879,2021-09-25,2021-09-26,"Chachoengsao, Chanthaburi, Chon Buri"
9606,0879,2021-12-05,2021-12-05,"Bangkok, Nakhon Pathom"
9607,0879,2021-12-08,2021-12-08,Chachoengsao
9608,0879,2021-12-27,2021-12-27,"Chachoengsao, Prachin Buri"
9609,0879,2021-12-29,2021-12-29,Chachoengsao
9610,0879,2021-12-30,2021-12-30,Bangkok
9611,0879,2022-01-01,2022-01-01,"Bangkok, Nonthaburi, Pathum Thani"
9612,0879,2022-01-02,2022-01-03,"Lop Buri, Nakhon Sawan, Pathum Thani, Saraburi, Sing Buri"
9613,0879,2022-01-03,2022-01-04,"Bangkok, Chai Nat, Nakhon Sawan, Phichit"
9614,0879,2022-01-04,2022-01-04,Phitsanulok
9615,0879,2022-01-05,2022-01-05,Chachoengsao
9616,0879,2022-01-05,2022-01-05,Bangkok
9617,0879,2022-01-05,2022-01-07,"Kanchanaburi, Phetchaburi, Ratchaburi, Samut Songkhram"
9618,0880,2021-02-18,2021-02-19,"Bangkok, Chachoengsao, Samut Sakhon"
9619,0881,2021-02-19,2021-02-19,Chiang Mai
9620,0881,2021-07-14,2021-07-14,"Chanthaburi, Rayong"
9621,0881,2021-10-26,2021-10-26,Phayao
9622,0881,2021-10-28,2021-10-28,"Lampang, Phayao"
9623,0881,2021-11-02,2021-11-02,"Lampang, Phayao"
9624,0881,2021-11-21,2021-11-21,Chiang Mai
9625,0881,2021-11-21,2021-11-22,"Chiang Mai, Lampang, Lamphun, Phayao, Phrae"
9626,0881,2021-11-23,2021-11-23,Lampang
9627,0881,2021-12-27,2021-12-27,Chiang Mai
9628,0881,2021-12-30,2021-12-31,"Bangkok, Chiang Mai, Lampang, Lamphun, Samut Sakhon"
9629,0881,2022-01-01,2022-01-02,"Ang Thong, Lampang, Phra Nakhon Si Ayutthaya, Ratchaburi, Suphan Buri"
9630,0881,2022-01-02,2022-01-02,Chiang Mai
9631,0881,2022-01-03,2022-01-04,"Lampang, Phrae"
9632,0881,2022-01-04,2022-01-04,Chiang Mai
9633,0881,2022-01-05,2022-01-05,"Chiang Mai, Lampang, Lamphun"
9634,0881,2022-01-07,2022-01-07,Phayao
9635,0881,2022-01-08,2022-01-09,"Phayao, Phitsanulok, Phrae, Sukhothai"
9636,0882,2021-05-18,2021-05-19,"Bangkok, Nakhon Pathom, Phra Nakhon Si Ayutthaya, Suphan Buri"
9637,0882,2021-09-09,2021-09-09,Chiang Rai
9638,0882,2021-10-08,2021-10-08,Lampang
9639,0882,2021-10-18,2021-10-18,"Chiang Rai, Lampang, Phayao"
9640,0882,2021-11-20,2021-11-21,"Bangkok, Chachoengsao, Samut Prakan"
9641,0882,2021-12-02,2021-12-02,Chiang Rai
9642,0882,2021-12-19,2021-12-20,"Lampang, Lamphun"
9643,0882,2021-12-30,2021-12-30,Chiang Rai
9644,0882,2021-12-31,2022-01-01,"Lampang, Phayao, Phrae"
9645,0882,2022-01-02,2022-01-02,"Lampang, Phrae"
9646,0882,2022-01-03,2022-01-04,"Lampang, Phayao"
9647,0883,2021-01-03,2021-01-03,Nonthaburi
9648,0883,2021-04-02,2021-04-02,Samut Prakan
9649,0883,2021-04-03,2021-04-03,Nonthaburi
9650,0883,2021-04-04,2021-04-04,Pathum Thani
9651,0883,2021-04-11,2021-04-12,"Nakhon Pathom, Ratchaburi, Samut Sakhon"
9652,0883,2021-07-04,2021-07-04,Nonthaburi
9653,0883,2021-08-07,2021-08-07,Samut Prakan
9654,0883,2021-10-07,2021-10-07,Samut Sakhon
9655,0883,2021-10-07,2021-10-08,"Chachoengsao, Samut Prakan"
9656,0883,2021-11-26,2021-11-26,Nonthaburi
9657,0883,2021-11-28,2021-11-28,Pathum Thani
9658,0883,2021-11-29,2021-11-30,"Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya, Samut Prakan"
9659,0883,2021-12-01,2021-12-02,"Kanchanaburi, Nakhon Pathom, Nonthaburi, Suphan Buri"
9660,0883,2021-12-03,2021-12-03,Nakhon Pathom
9661,0883,2021-12-06,2021-12-07,"Nakhon Pathom, Pathum Thani, Samut Prakan"
9662,0883,2021-12-08,2021-12-08,Nonthaburi
9663,0883,2021-12-09,2021-12-09,"Samut Sakhon, Samut Songkhram"
9664,0883,2021-12-19,2021-12-20,"Nakhon Pathom, Samut Prakan"
9665,0883,2021-12-29,2021-12-29,Samut Prakan
9666,0883,2021-12-30,2021-12-30,Nakhon Pathom
9667,0883,2021-12-31,2021-12-31,Nonthaburi
9668,0883,2022-01-01,2022-01-02,"Chiang Mai, Lampang, Samut Sakhon"
9669,0883,2022-01-02,2022-01-02,"Phetchaburi, Ratchaburi, Samut Sakhon, Samut Songkhram"
9670,0884,2021-02-13,2021-02-13,"Ratchaburi, Samut Sakhon"
9671,0884,2021-11-24,2021-11-25,"Nakhon Pathom, Phetchaburi, Ratchaburi, Samut Sakhon, Samut Songkhram"
9672,0884,2021-11-26,2021-11-26,Samut Prakan
9673,0885,2021-10-08,2021-10-08,Nonthaburi
9674,0885,2021-12-11,2021-12-11,Phra Nakhon Si Ayutthaya
9675,0885,2021-12-12,2021-12-13,"Ang Thong, Nonthaburi, Phra Nakhon Si Ayutthaya"
9676,0885,2021-12-14,2021-12-14,Nonthaburi
9677,0885,2021-12-14,2021-12-15,"Bangkok, Nakhon Pathom"
9678,0886,2021-09-10,2021-09-10,Phichit
9679,0886,2021-12-20,2021-12-21,"Bangkok, Nonthaburi, Phichit"
9680,0886,2021-12-25,2021-12-26,"Chai Nat, Nakhon Sawan, Phichit, Sing Buri"
9681,0886,2021-12-29,2021-12-29,"Lampang, Sukhothai"
9682,0886,2021-12-30,2021-12-31,"Phrae, Sukhothai"
9683,0886,2021-12-31,2021-12-31,Phichit
9684,0886,2021-12-31,2022-01-01,"Nakhon Sawan, Sukhothai"
9685,0886,2022-01-01,2022-01-01,Sukhothai
9686,0886,2022-01-01,2022-01-01,Sukhothai
9687,0886,2022-01-02,2022-01-03,"Lampang, Phichit, Sukhothai"
9688,0886,2022-01-03,2022-01-04,"Nakhon Sawan, Phichit"
9689,0887,2021-04-30,2021-04-30,Phrae
9690,0887,2021-05-01,2021-05-01,"Chiang Mai, Lamphun"
9691,0888,2021-01-02,2021-01-02,Nonthaburi
9692,0888,2021-01-04,2021-01-04,Samut Prakan
9693,0888,2021-01-05,2021-01-05,"Chiang Mai, Chiang Rai"
9694,0888,2021-02-06,2021-02-06,Nakhon Pathom
9695,0888,2021-08-13,2021-08-13,Nakhon Pathom
9696,0888,2021-09-05,2021-09-06,"Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya"
9697,0888,2021-10-07,2021-10-08,Nonthaburi
9698,0889,2021-01-02,2021-01-04,"Chiang Mai, Lampang, Phichit, Phitsanulok, Sukhothai"
9699,0889,2021-12-01,2021-12-02,"Pathum Thani, Phra Nakhon Si Ayutthaya, Saraburi, Suphan Buri"
9700,0889,2021-12-03,2021-12-03,Nonthaburi
9701,0889,2021-12-05,2021-12-05,Pathum Thani
9702,0889,2021-12-08,2021-12-08,"Nakhon Pathom, Ratchaburi"
9703,0889,2021-12-25,2021-12-25,Nakhon Pathom
9704,0889,2021-12-29,2021-12-30,"Kanchanaburi, Ratchaburi, Samut Sakhon"
9705,0889,2021-12-30,2021-12-31,"Nonthaburi, Pathum Thani"
9706,0889,2021-12-31,2021-12-31,Nonthaburi
9707,0889,2021-12-31,2021-12-31,Pathum Thani
9708,0889,2021-12-31,2022-01-01,"Ang Thong, Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya, Samut Prakan"
9709,0889,2022-01-01,2022-01-02,"Nakhon Pathom, Nonthaburi, Samut Sakhon, Samut Songkhram"
9710,0889,2022-01-02,2022-01-02,Sing Buri
9711,0889,2022-01-02,2022-01-02,"Chai Nat, Samut Sakhon"
9712,0889,2022-01-04,2022-01-04,Nonthaburi
9713,0889,2022-01-05,2022-01-06,"Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya, Saraburi"
9714,0890,2021-07-23,2021-07-23,Samut Prakan
9715,0890,2021-07-24,2021-07-24,Pathum Thani
9716,0890,2021-08-30,2021-08-31,"Ratchaburi, Samut Sakhon, Samut Songkhram"
9717,0890,2021-10-24,2021-10-25,"Pathum Thani, Samut Prakan"
9718,0890,2021-11-16,2021-11-16,"Chachoengsao, Samut Prakan"
9719,0890,2021-11-25,2021-11-25,"Nonthaburi, Pathum Thani"
9720,0890,2021-12-03,2021-12-04,"Nakhon Sawan, Phichit, Phitsanulok"
9721,0890,2021-12-29,2021-12-29,Nakhon Pathom
9722,0890,2021-12-31,2021-12-31,"Chanthaburi, Trat"
9723,0890,2021-12-31,2021-12-31,"Chiang Rai, Pathum Thani, Phayao, Samut Prakan, Samut Sakhon"
9724,0890,2022-01-01,2022-01-02,"Nakhon Pathom, Nonthaburi, Samut Sakhon"
9725,0890,2022-01-02,2022-01-03,"Pathum Thani, Samut Prakan"
9726,0890,2022-01-04,2022-01-05,"Pathum Thani, Phra Nakhon Si Ayutthaya, Saraburi"
9727,0891,2021-07-01,2021-07-01,Phichit
9728,0891,2021-07-31,2021-07-31,Phichit
9729,0891,2021-08-02,2021-08-02,Phichit
9730,0891,2021-11-21,2021-11-22,"Chachoengsao, Pathum Thani, Prachin Buri, Samut Prakan"
9731,0891,2021-11-23,2021-11-23,"Bangkok, Nonthaburi, Pathum Thani"
9732,0891,2021-11-29,2021-11-30,"Chai Nat, Lop Buri, Sing Buri"
9733,0891,2021-12-19,2021-12-19,"Bangkok, Nonthaburi"
9734,0891,2021-12-28,2021-12-28,Phichit
9735,0891,2021-12-29,2021-12-29,Chai Nat
9736,0891,2021-12-30,2021-12-30,"Samut Sakhon, Samut Songkhram"
9737,0891,2021-12-31,2021-12-31,"Chai Nat, Sing Buri"
9738,0891,2021-12-31,2022-01-01,"Bangkok, Phichit"
9739,0891,2022-01-01,2022-01-02,"Chai Nat, Pathum Thani, Sing Buri"
9740,0891,2022-01-02,2022-01-02,"Chai Nat, Phichit, Phitsanulok"
9741,0892,2021-06-21,2021-06-21,Nakhon Pathom
9742,0892,2021-10-14,2021-11-14,"Chanthaburi, Chon Buri, Ratchaburi"
9743,0892,2021-12-10,2021-12-10,"Phetchaburi, Ratchaburi, Samut Songkhram"
9744,0892,2021-12-15,2021-12-15,Bangkok
9745,0892,2021-12-23,2021-12-23,"Bangkok, Samut Prakan"
9746,0892,2021-12-26,2021-12-27,"Chai Nat, Nakhon Pathom, Ratchaburi, Suphan Buri"
9747,0892,2021-12-31,2021-12-31,Bangkok
9748,0892,2021-12-31,2021-12-31,"Bangkok, Kanchanaburi, Ratchaburi"
9749,0892,2021-12-31,2021-12-31,Ratchaburi
9750,0893,2021-03-26,2021-03-26,Sing Buri
9751,0893,2021-05-20,2021-05-20,Nakhon Sawan
9752,0893,2021-07-16,2021-07-16,Suphan Buri
9753,0893,2021-12-19,2021-12-19,Sing Buri
9754,0893,2021-12-19,2021-12-19,Nakhon Sawan
9755,0893,2021-12-20,2021-12-20,"Nakhon Sawan, Sing Buri"
9756,0893,2021-12-22,2021-12-23,"Ang Thong, Phra Nakhon Si Ayutthaya, Suphan Buri"
9757,0893,2021-12-24,2021-12-24,"Sing Buri, Suphan Buri"
9758,0893,2021-12-25,2021-12-26,"Nakhon Pathom, Sing Buri, Suphan Buri"
9759,0893,2021-12-28,2021-12-28,Sing Buri
9760,0893,2021-12-30,2021-12-30,"Bangkok, Samut Prakan"
9761,0893,2021-12-31,2021-12-31,Nakhon Sawan
9762,0893,2022-01-02,2022-01-02,Nakhon Sawan
9763,0893,2022-01-02,2022-01-02,"Pathum Thani, Samut Prakan"
9764,0893,2022-01-04,2022-01-04,"Nakhon Sawan, Sing Buri"
9765,0893,2022-01-04,2022-01-04,"Nakhon Sawan, Sing Buri"
9766,0893,2022-01-05,2022-01-05,"Nakhon Sawan, Sing Buri"
9767,0894,2021-04-23,2021-04-23,Nakhon Pathom
9768,0894,2021-09-13,2021-09-14,"Chachoengsao, Samut Prakan"
9769,0894,2021-10-24,2021-10-24,Nakhon Pathom
9770,0894,2021-10-29,2021-10-29,Samut Prakan
9771,0894,2021-11-26,2021-11-26,Pathum Thani
9772,0894,2021-11-28,2021-11-28,Nakhon Pathom
9773,0894,2021-12-29,2021-12-29,"Chachoengsao, Samut Prakan"
9774,0894,2021-12-30,2021-12-30,Nonthaburi
9775,0894,2021-12-30,2021-12-30,"Nakhon Pathom, Samut Sakhon"
9776,0894,2021-12-31,2021-12-31,Samut Prakan
9777,0894,2021-12-31,2021-12-31,Nonthaburi
9778,0894,2022-01-01,2022-01-01,Nonthaburi
9779,0894,2022-01-02,2022-01-02,"Nonthaburi, Phra Nakhon Si Ayutthaya"
9780,0895,2021-08-02,2021-08-03,"Nakhon Pathom, Samut Prakan"
9781,0895,2021-10-09,2021-10-09,Samut Prakan
9782,0895,2021-11-01,2021-11-01,Pathum Thani
9783,0895,2021-11-11,2021-11-11,Nakhon Pathom
9784,0895,2021-12-28,2021-12-29,"Pathum Thani, Saraburi"
9785,0895,2021-12-30,2021-12-30,Nonthaburi
9786,0895,2021-12-31,2021-12-31,Pathum Thani
9787,0895,2021-12-31,2021-12-31,"Nakhon Pathom, Nonthaburi"
9788,0895,2022-01-01,2022-01-01,"Nonthaburi, Pathum Thani"
9789,0895,2022-01-02,2022-01-02,Pathum Thani
9790,0895,2022-01-02,2022-01-03,"Nakhon Pathom, Samut Sakhon"
9791,0895,2022-01-03,2022-01-03,Nonthaburi
9792,0895,2022-01-04,2022-01-04,Chanthaburi
9793,0895,2022-01-04,2022-01-04,"Chon Buri, Kanchanaburi, Nakhon Pathom, Samut Prakan"
9794,0895,2022-01-05,2022-01-05,"Nakhon Pathom, Ratchaburi, Samut Sakhon, Samut Songkhram"
9795,0895,2022-01-06,2022-01-06,Phayao
9796,0895,2022-01-06,2022-01-07,"Chiang Rai, Nakhon Pathom"
9797,0896,2021-12-07,2021-12-07,"Ang Thong, Phra Nakhon Si Ayutthaya"
9798,0896,2021-12-30,2021-12-30,Chanthaburi
9799,0896,2022-01-02,2022-01-02,Chanthaburi
9800,0897,2021-03-24,2021-03-24,Phra Nakhon Si Ayutthaya
9801,0897,2021-11-11,2021-11-12,"Bangkok, Ratchaburi, Samut Sakhon, Suphan Buri"
9802,0897,2021-11-22,2021-11-22,Bangkok
9803,0897,2021-11-24,2021-11-24,Bangkok
9804,0897,2021-11-25,2021-11-25,Bangkok
9805,0897,2021-12-22,2021-12-22,Phra Nakhon Si Ayutthaya
9806,0897,2021-12-23,2021-12-24,"Phra Nakhon Si Ayutthaya, Suphan Buri"
9807,0897,2021-12-29,2021-12-29,Bangkok
9808,0898,2021-01-30,2021-01-30,Chiang Rai
9809,0898,2021-04-16,2021-04-16,Lamphun
9810,0898,2021-09-25,2021-09-25,Lamphun
9811,0898,2021-11-21,2021-11-22,"Chiang Rai, Lampang"
9812,0898,2021-11-22,2021-11-22,Lampang
9813,0898,2021-12-20,2021-12-20,Chiang Rai
9814,0898,2021-12-23,2021-12-31,"Bangkok, Lampang, Lop Buri, Nakhon Pathom, Nakhon Sawan, Phichit, Phitsanulok, Sing Buri, Sukhothai"
9815,0898,2021-12-31,2021-12-31,"Chiang Rai, Lampang, Phayao, Sukhothai"
9816,0898,2021-12-31,2022-01-01,"Lampang, Pathum Thani"
9817,0898,2022-01-01,2022-01-01,"Chiang Rai, Pathum Thani"
9818,0898,2022-01-01,2022-01-01,"Lampang, Saraburi"
9819,0898,2022-01-01,2022-01-02,"Lamphun, Phrae"
9820,0899,2021-02-22,2021-02-22,"Bangkok, Nonthaburi, Pathum Thani"
9821,0899,2021-07-26,2021-08-10,"Bangkok, Samut Prakan"
9822,0899,2021-08-13,2021-08-13,"Bangkok, Chachoengsao, Samut Prakan"
9823,0899,2021-10-17,2021-10-18,"Kanchanaburi, Ratchaburi, Suphan Buri"
9824,0899,2021-11-13,2021-11-14,"Bangkok, Pathum Thani"
9825,0899,2021-11-15,2021-11-15,Samut Prakan
9826,0899,2021-11-27,2021-11-27,Suphan Buri
9827,0899,2021-11-29,2021-11-29,Suphan Buri
9828,0899,2021-12-01,2021-12-03,"Bangkok, Pathum Thani, Phra Nakhon Si Ayutthaya, Samut Prakan"
9829,0900,2021-08-12,2021-08-12,Nakhon Pathom
9830,0900,2021-08-13,2021-08-13,Samut Prakan
9831,0900,2021-08-15,2021-08-15,Samut Prakan
9832,0900,2021-12-04,2021-12-04,Pathum Thani
9833,0900,2021-12-30,2021-12-30,Nakhon Pathom
9834,0900,2021-12-30,2022-01-01,"Kanchanaburi, Nakhon Pathom, Nonthaburi, Pathum Thani, Samut Prakan"
9835,0900,2022-01-01,2022-01-02,"Pathum Thani, Samut Sakhon"
9836,0900,2022-01-02,2022-01-02,Phra Nakhon Si Ayutthaya
9837,0900,2022-01-02,2022-01-03,"Chai Nat, Lop Buri, Nonthaburi, Pathum Thani, Phetchaburi, Samut Sakhon, Samut Songkhram, Saraburi, Sing Buri"
9838,0900,2022-01-03,2022-01-03,Saraburi
9839,0900,2022-01-03,2022-01-03,Pathum Thani
9840,0900,2022-01-03,2022-01-04,"Pathum Thani, Phra Nakhon Si Ayutthaya, Samut Prakan"
9841,0900,2022-01-04,2022-01-05,"Nakhon Pathom, Nonthaburi, Pathum Thani"
9842,0900,2022-01-06,2022-01-06,Nakhon Pathom
9843,0900,2022-01-07,2022-01-08,"Nakhon Pathom, Phetchaburi, Ratchaburi"
9844,0900,2022-01-08,2022-01-08,"Nakhon Pathom, Nonthaburi, Samut Prakan"
9845,0901,2021-01-03,2021-01-03,"Kanchanaburi, Suphan Buri"
9846,0901,2021-05-03,2021-05-03,"Nakhon Sawan, Sing Buri, Suphan Buri"
9847,0901,2021-05-24,2021-05-24,"Bangkok, Pathum Thani"
9848,0901,2021-05-25,2021-05-25,"Bangkok, Samut Prakan"
9849,0901,2021-05-28,2021-05-28,Samut Sakhon
9850,0901,2021-11-23,2021-11-23,"Phetchaburi, Ratchaburi, Samut Sakhon, Samut Songkhram"
9851,0901,2021-12-29,2021-12-30,"Chai Nat, Suphan Buri"
9852,0901,2021-12-31,2022-01-01,"Bangkok, Nonthaburi, Pathum Thani"
9853,0901,2022-01-01,2022-01-02,"Kanchanaburi, Ratchaburi"
9854,0901,2022-01-02,2022-01-02,Phetchaburi
9855,0901,2022-01-02,2022-01-03,"Ang Thong, Chai Nat, Lop Buri, Phetchaburi, Samut Songkhram, Sing Buri, Suphan Buri"
9856,0901,2022-01-03,2022-01-04,"Kanchanaburi, Ratchaburi, Suphan Buri"
9857,0901,2022-01-05,2022-01-06,"Phetchaburi, Ratchaburi"
9858,0902,2021-01-02,2021-02-13,"Chiang Mai, Chiang Rai, Phetchaburi, Samut Songkhram"
9859,0902,2021-09-23,2021-09-23,"Pathum Thani, Saraburi"
9860,0902,2021-09-25,2021-09-25,Nonthaburi
9861,0902,2021-10-07,2021-10-07,"Nakhon Pathom, Samut Sakhon"
9862,0902,2021-10-07,2021-10-07,Samut Sakhon
9863,0902,2021-10-24,2021-10-24,Samut Sakhon
9864,0902,2021-10-27,2021-10-27,Nakhon Pathom
9865,0902,2021-12-09,2021-12-09,Samut Sakhon
9866,0902,2021-12-17,2021-12-17,Nakhon Pathom
9867,0902,2021-12-20,2021-12-21,"Chachoengsao, Samut Prakan"
9868,0902,2021-12-22,2021-12-22,Nakhon Pathom
9869,0902,2021-12-23,2021-12-23,Pathum Thani
9870,0902,2021-12-29,2021-12-29,Samut Prakan
9871,0902,2021-12-30,2021-12-30,Nonthaburi
9872,0902,2021-12-31,2021-12-31,Nonthaburi
9873,0902,2021-12-31,2021-12-31,"Nakhon Pathom, Nonthaburi, Pathum Thani"
9874,0902,2021-12-31,2021-12-31,Pathum Thani
9875,0902,2021-12-31,2022-01-01,"Nonthaburi, Samut Prakan, Saraburi"
9876,0902,2022-01-01,2022-01-01,Pathum Thani
9877,0902,2022-01-01,2022-01-01,Nakhon Pathom
9878,0902,2022-01-02,2022-01-02,"Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya, Samut Prakan"
9879,0902,2022-01-02,2022-01-02,Saraburi
9880,0902,2022-01-02,2022-01-03,"Nonthaburi, Samut Sakhon"
9881,0902,2022-01-03,2022-01-03,"Nakhon Pathom, Samut Prakan"
9882,0902,2022-01-05,2022-01-05,Nonthaburi
9883,0903,2021-02-28,2021-02-28,Samut Sakhon
9884,0903,2021-06-09,2021-06-09,"Lop Buri, Nakhon Sawan"
9885,0903,2021-06-11,2021-06-11,"Phetchaburi, Samut Songkhram"
9886,0903,2021-09-08,2021-09-09,"Nakhon Pathom, Samut Sakhon, Suphan Buri"
9887,0903,2021-11-07,2021-12-02,"Kanchanaburi, Nakhon Pathom, Samut Sakhon"
9888,0903,2021-12-03,2021-12-03,Samut Sakhon
9889,0903,2021-12-27,2021-12-27,Samut Sakhon
9890,0903,2021-12-28,2021-12-28,Nonthaburi
9891,0903,2021-12-29,2021-12-29,Nakhon Pathom
9892,0903,2021-12-30,2021-12-30,Pathum Thani
9893,0903,2021-12-31,2022-01-01,"Ang Thong, Lop Buri, Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya, Saraburi, Sing Buri"
9894,0903,2022-01-01,2022-01-02,"Lop Buri, Pathum Thani, Phra Nakhon Si Ayutthaya"
9895,0903,2022-01-02,2022-01-02,"Samut Sakhon, Samut Songkhram, Suphan Buri"
9896,0903,2022-01-03,2022-01-03,"Phetchaburi, Samut Sakhon"
9897,0903,2022-01-04,2022-01-04,Nonthaburi
9898,0903,2022-01-04,2022-01-05,"Nakhon Pathom, Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya"
9899,0903,2022-01-05,2022-01-05,"Phra Nakhon Si Ayutthaya, Saraburi"
9900,0903,2022-01-06,2022-01-07,"Nakhon Pathom, Phetchaburi, Ratchaburi, Samut Sakhon"
9901,0904,2021-01-02,2021-01-02,Pathum Thani
9902,0904,2021-01-03,2021-01-03,Bangkok
9903,0904,2021-08-03,2021-08-03,"Pathum Thani, Saraburi"
9904,0904,2021-08-05,2021-08-14,"Bangkok, Nonthaburi, Phitsanulok, Sukhothai"
9905,0904,2021-10-04,2021-10-05,"Bangkok, Nonthaburi, Pathum Thani"
9906,0904,2021-10-07,2021-10-07,Bangkok
9907,0904,2021-10-08,2021-10-08,"Bangkok, Pathum Thani"
9908,0905,2021-04-13,2021-04-13,"Ratchaburi, Samut Sakhon"
9909,0905,2021-04-14,2021-04-14,Samut Sakhon
9910,0905,2021-04-16,2021-04-16,Samut Sakhon
9911,0905,2021-06-17,2021-06-17,"Nakhon Pathom, Samut Sakhon, Samut Songkhram"
9912,0906,2021-11-20,2021-11-20,Pathum Thani
9913,0906,2021-12-28,2021-12-28,"Phra Nakhon Si Ayutthaya, Saraburi"
9914,0906,2021-12-30,2021-12-30,Pathum Thani
9915,0906,2021-12-31,2021-12-31,Phra Nakhon Si Ayutthaya
9916,0906,2021-12-31,2021-12-31,Nakhon Pathom
9917,0906,2021-12-31,2021-12-31,"Bangkok, Phra Nakhon Si Ayutthaya"
9918,0906,2021-12-31,2021-12-31,Nakhon Pathom
9919,0906,2021-12-31,2021-12-31,Pathum Thani
9920,0906,2022-01-01,2022-01-01,"Phra Nakhon Si Ayutthaya, Ratchaburi"
9921,0906,2022-01-01,2022-01-01,Saraburi
9922,0906,2022-01-01,2022-01-01,"Pathum Thani, Saraburi"
9923,0906,2022-01-01,2022-01-01,"Bangkok, Lop Buri, Pathum Thani"
9924,0906,2022-01-01,2022-01-01,"Bangkok, Nakhon Sawan"
9925,0906,2022-01-01,2022-01-01,Pathum Thani
9926,0906,2022-01-02,2022-01-02,"Nakhon Pathom, Pathum Thani"
9927,0906,2022-01-02,2022-01-02,Phra Nakhon Si Ayutthaya
9928,0906,2022-01-03,2022-01-03,Phra Nakhon Si Ayutthaya
9929,0906,2022-01-03,2022-01-03,"Bangkok, Pathum Thani"
9930,0906,2022-01-03,2022-01-04,"Samut Sakhon, Samut Songkhram"
9931,0907,2021-02-14,2021-02-14,Chon Buri
9932,0907,2021-10-26,2021-10-26,Prachin Buri
9933,0907,2021-10-27,2021-10-27,Bangkok
9934,0907,2021-12-18,2021-12-20,"Chanthaburi, Chon Buri, Rayong, Trat"
9935,0907,2021-12-21,2021-12-21,"Bangkok, Samut Prakan"
9936,0907,2021-12-22,2021-12-22,Chanthaburi
9937,0907,2021-12-30,2021-12-30,Prachin Buri
9938,0907,2021-12-30,2021-12-31,"Bangkok, Nakhon Pathom"
9939,0907,2021-12-31,2021-12-31,Chanthaburi
9940,0907,2022-01-01,2022-01-01,Chanthaburi
9941,0907,2022-01-01,2022-01-01,Prachin Buri
9942,0907,2022-01-01,2022-01-01,Phayao
9943,0907,2022-01-01,2022-01-02,"Bangkok, Chiang Rai, Lampang, Phayao, Samut Prakan"
9944,0907,2022-01-02,2022-01-02,Chiang Rai
9945,0907,2022-01-02,2022-01-02,Phayao
9946,0907,2022-01-02,2022-01-02,"Bangkok, Chon Buri"
9947,0907,2022-01-02,2022-01-03,"Chanthaburi, Chon Buri, Nonthaburi, Pathum Thani, Ratchaburi, Rayong, Samut Sakhon"
9948,0907,2022-01-05,2022-01-05,"Pathum Thani, Samut Prakan"
9949,0907,2022-01-05,2022-01-06,"Bangkok, Prachin Buri, Samut Prakan"
9950,0907,2022-01-06,2022-01-07,"Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya"
9951,0907,2022-01-07,2022-01-08,"Chanthaburi, Chon Buri"
9952,0907,2022-01-09,2022-01-09,Chanthaburi
